record	partRole	gestureID	stage	gStartTime	gEndTime	gDuration	lenType	handedness	gFunction	isBeat	isPragmatic	isDepictive	isPointing	eduID	eStartTime	eEndTime	eDuration	maxIntersection	P	R	HM	sDifference	sCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	N	N-mGe028	1st_telling	21760	22080	320	short	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE013	21182	22697	1515	320	1	0,2112	0,348773842	578	D	A	D	A	D	A	D	A
4	N	N-mGe029	1st_telling	22080	22660	580	medium	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE013	21182	22697	1515	580	1	0,3828	0,553699284	898	D	A	D	S	D	S	D	S
4	N	N-mGe030	1st_telling	22660	23570	910	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE014	22697	23700	1003	873	0,9593	0,8704	0,912702562	-37	A	A	S	A	S	A	S	S
4	N	N-mGe031	1st_telling	23570	24510	940	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE015	23700	24692	992	810	0,8617	0,8165	0,838509317	-130	A	A	A	A	A	A	S	S
4	N	N-mGe032	1st_telling	24510	25880	1370	long	Bh-sym	Depictive	0	0	1	0	N-vE016	24882	25642	760	760	0,5547	1	0,713615024	-372	A	D	A	D	A	D	A	D
4	N	N-mGe033	1st_telling	25880	27440	1560	long	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE017	25642	28382	2740	1560	1	0,5693	0,725581396	238	D	A	D	A	D	A	D	A
4	N	N-mGe034	1st_telling	27440	28160	720	medium	Bh-sym	Depictive	0	0	1	0	N-vE017	25642	28382	2740	720	1	0,2628	0,416184971	1798	D	A	D	A	D	A	D	A
4	N	N-mGe035	1st_telling	28160	29200	1040	medium	Bh-sym	Depictive	0	0	1	0	N-vE017	25642	28382	2740	222	0,2135	0,081	0,117460318	2518	D	D	D	D	D	D	D	D
4	N	N-mGe036	1st_telling	30340	30580	240	short	Bh-id	Beat, Pragmatic	1	1	0	0	N-vE018	29386	30802	1416	240	1	0,1695	0,289855073	954	D	A	D	A	D	A	D	A
4	N	N-mGe037	1st_telling	30580	31190	610	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE019	30802	32362	1560	388	0,6361	0,2487	0,357603687	-222	A	A	A	A	A	A	A	A
4	N	N-mGe038	1st_telling	31190	32280	1090	medium	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE019	30802	32362	1560	1090	1	0,6987	0,82264151	388	D	A	D	A	D	S	D	S
4	N	N-mGe039	1st_telling	32280	33130	850	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE020	32362	33112	750	750	0,8824	1	0,9375	-82	A	D	A	S	S	S	S	S
4	N	N-mGe040	1st_telling	33130	33410	280	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE021	33112	35097	1985	280	1	0,1411	0,247240618	18	D	A	S	A	S	A	S	A
4	N	N-mGe041	1st_telling	33410	33710	300	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE021	33112	35097	1985	300	1	0,1511	0,262582057	298	D	A	D	A	D	A	D	A
4	N	N-mGe042	1st_telling	33710	33970	260	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE021	33112	35097	1985	260	1	0,131	0,231625835	598	D	A	D	A	D	A	D	A
4	N	N-mGe043	1st_telling	33970	35070	1100	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE021	33112	35097	1985	1100	1	0,5542	0,713128039	858	D	A	D	S	D	S	D	S
4	N	N-mGe044	1st_telling	35070	35980	910	medium	Lt	Depictive	0	0	1	0	N-vE022	35373	39852	4479	607	0,667	0,1355	0,225273706	-303	A	A	A	A	A	A	A	A
4	N	N-mGe045	1st_telling	35980	36580	600	medium	Lt	Depictive	0	0	1	0	N-vE022	35373	39852	4479	600	1	0,134	0,236266982	607	D	A	D	A	D	A	D	A
4	N	N-mGe046	1st_telling	36580	37100	520	short	Lt	Depictive	0	0	1	0	N-vE022	35373	39852	4479	520	1	0,1161	0,208041608	1207	D	A	D	A	D	A	D	A
4	N	N-mGe047	1st_telling	37100	37630	530	short	Lt	Depictive	0	0	1	0	N-vE022	35373	39852	4479	530	1	0,1183	0,211619086	1727	D	A	D	A	D	A	D	A
4	N	N-mGe048	1st_telling	37630	38290	660	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE022	35373	39852	4479	660	1	0,1474	0,256859311	2257	D	A	D	A	D	A	D	A
4	N	N-mGe049	1st_telling	38290	38680	390	short	Rt	Depictive	0	0	1	0	N-vE022	35373	39852	4479	390	1	0,0871	0,160197166	2917	D	A	D	A	D	A	D	A
4	N	N-mGe050	1st_telling	38680	38960	280	short	Lt	Other, Pragmatic	0	1	0	0	N-vE022	35373	39852	4479	280	1	0,0625	0,11767178	3307	D	A	D	A	D	A	D	A
4	N	N-mGe051	1st_telling	38960	39940	980	medium	Bh-dif	Depictive	0	0	1	0	N-vE022	35373	39852	4479	892	0,9102	0,1992	0,32679978	3587	D	D	D	D	D	S	D	S
4	N	N-mGe052	1st_telling	40230	41900	1670	long	Bh-sym	Depictive	0	0	1	0	N-vE023	40467	42006	1539	1433	0,8581	0,9311	0,893113119	-237	A	A	A	A	A	A	A	S
4	N	N-mGe053	1st_telling	43880	44390	510	short	Lt	Depictive	0	0	1	0	N-vE024	43109	45635	2526	510	1	0,2019	0,33596838	771	D	A	D	A	D	A	D	A
4	N	N-mGe054	1st_telling	44390	44730	340	short	Rt	Depictive	0	0	1	0	N-vE024	43109	45635	2526	340	1	0,1346	0,23726448	1281	D	A	D	A	D	A	D	A
4	N	N-mGe055	1st_telling	44730	45090	360	short	Lt	Depictive	0	0	1	0	N-vE024	43109	45635	2526	360	1	0,1425	0,24948025	1621	D	A	D	A	D	A	D	A
4	N	N-mGe056	1st_telling	45090	45580	490	short	Rt	Depictive	0	0	1	0	N-vE024	43109	45635	2526	490	1	0,194	0,324933687	1981	D	A	D	A	D	S	D	S
4	N	N-mGe057	1st_telling	46160	48140	1980	long	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE025	46338	49312	2974	1802	0,9101	0,6059	0,727492935	-178	A	A	A	A	A	A	S	A
4	N	N-mGe058	1st_telling	48140	48590	450	short	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE025	46338	49312	2974	450	1	0,1513	0,262850467	1802	D	A	D	A	D	A	D	A
4	N	N-mGe059	1st_telling	48590	49100	510	short	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE025	46338	49312	2974	510	1	0,1715	0,292766935	2252	D	A	D	A	D	A	D	A
4	N	N-mGe060	1st_telling	49100	49560	460	short	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE026	49312	50032	720	248	0,5391	0,3444	0,420338983	-212	A	A	A	A	A	A	A	A
4	N	N-mGe061	1st_telling	49560	50230	670	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE026	49312	50032	720	472	0,7045	0,6556	0,679136691	248	D	D	D	D	D	D	D	S
4	N	N-mGe062	1st_telling	50230	51000	770	medium	Rt	Pointing	0	0	0	1	N-vE027	50032	52792	2760	770	1	0,279	0,436260623	198	D	A	D	A	D	A	S	A
4	N	N-mGe063	1st_telling	51000	51620	620	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE027	50032	52792	2760	620	1	0,2246	0,366863905	968	D	A	D	A	D	A	D	A
4	N	N-mGe064	1st_telling	51620	52010	390	short	Rt	Pointing	0	0	0	1	N-vE027	50032	52792	2760	390	1	0,1413	0,247619048	1588	D	A	D	A	D	A	D	A
4	N	N-mGe065	1st_telling	52010	52970	960	medium	Rt	Pointing	0	0	0	1	N-vE027	50032	52792	2760	782	0,8146	0,2833	0,420430108	1978	D	D	D	D	D	D	D	S
4	N	N-mGe066	1st_telling	52970	53560	590	medium	Rt	Beat	1	0	0	0	N-vE028	53366	54550	1184	194	0,3288	0,1639	0,218714769	-396	A	A	A	A	A	A	A	A
4	N	N-mGe067	1st_telling	53560	53900	340	short	Lt	Other, Pragmatic	0	1	0	0	N-vE028	53366	54550	1184	340	1	0,2872	0,446194226	194	D	A	D	A	D	A	S	A
4	N	N-mGe068	1st_telling	53900	54470	570	medium	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE028	53366	54550	1184	570	1	0,4814	0,649942988	534	D	A	D	A	D	S	D	S
4	N	N-mGe069	1st_telling	54470	55160	690	medium	Rt	Pointing	0	0	0	1	N-vE029	54908	56092	1184	252	0,3652	0,2128	0,268943437	-438	A	A	A	A	A	A	A	A
4	N	N-mGe070	1st_telling	55160	56200	1040	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE029	54908	56092	1184	932	0,8962	0,7872	0,838129496	252	D	D	D	D	D	D	D	S
4	N	N-mGe071	1st_telling	56200	56690	490	short	Rt	Depictive	0	0	1	0	N-vE030	56092	57596	1504	490	1	0,3258	0,491474423	108	D	A	D	A	D	A	S	A
4	N	N-mGe072	1st_telling	57700	57920	220	short	Rt	Depictive	0	0	1	0	N-vE031	57596	59051	1455	220	1	0,1512	0,262686567	104	D	A	D	A	D	A	S	A
4	N	N-mGe073	1st_telling	57920	58120	200	short	Rt	Depictive	0	0	1	0	N-vE031	57596	59051	1455	200	1	0,1375	0,241691843	324	D	A	D	A	D	A	D	A
4	N	N-mGe074	1st_telling	58120	58320	200	short	Rt	Depictive	0	0	1	0	N-vE031	57596	59051	1455	200	1	0,1375	0,241691843	524	D	A	D	A	D	A	D	A
4	N	N-mGe075	1st_telling	58320	59500	1180	long	Rt	Depictive	0	0	1	0	N-vE031	57596	59051	1455	731	0,6195	0,5024	0,55483871	724	D	D	D	D	D	D	D	D
4	N	N-mGe076	1st_telling	60700	61580	880	medium	Bh-sym	Depictive	0	0	1	0	N-vE032	60060	63562	3502	880	1	0,2513	0,401643085	640	D	A	D	A	D	A	D	A
4	N	N-mGe077	1st_telling	61580	61930	350	short	Rt	Depictive	0	0	1	0	N-vE032	60060	63562	3502	350	1	0,0999	0,18172378	1520	D	A	D	A	D	A	D	A
4	N	N-mGe078	1st_telling	61930	62200	270	short	Bh-sym	Depictive	0	0	1	0	N-vE032	60060	63562	3502	270	1	0,0771	0,143160127	1870	D	A	D	A	D	A	D	A
4	N	N-mGe079	1st_telling	62200	62670	470	short	Bh-sym	Depictive	0	0	1	0	N-vE032	60060	63562	3502	470	1	0,1342	0,236656596	2140	D	A	D	A	D	A	D	A
4	N	N-mGe080	1st_telling	62670	63230	560	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE032	60060	63562	3502	560	1	0,1599	0,275726243	2610	D	A	D	A	D	A	D	A
4	N	N-mGe081	1st_telling	63230	64080	850	medium	Bh-dif	Depictive	0	0	1	0	N-vE033	63562	65705	2143	518	0,6094	0,2417	0,346140996	-332	A	A	A	A	A	A	A	A
4	N	N-mGe082	1st_telling	64080	64570	490	short	Bh-dif	Depictive	0	0	1	0	N-vE033	63562	65705	2143	490	1	0,2287	0,372199013	518	D	A	D	A	D	A	D	A
4	N	N-mGe083	1st_telling	64570	65960	1390	long	Rt	Depictive	0	0	1	0	N-vE033	63562	65705	2143	1135	0,8165	0,5296	0,642513445	1008	D	D	D	D	D	D	D	D
4	N	N-mGe084	1st_telling	65960	66390	430	short	Bh-sym	Depictive	0	0	1	0	N-vE034	65952	68353	2401	430	1	0,1791	0,303779583	8	D	A	S	A	S	A	S	A
4	N	N-mGe085	1st_telling	66390	66770	380	short	Bh-sym	Depictive	0	0	1	0	N-vE034	65952	68353	2401	380	1	0,1583	0,273282992	438	D	A	D	A	D	A	D	A
4	N	N-mGe086	1st_telling	66770	67130	360	short	Rt	Beat	1	0	0	0	N-vE034	65952	68353	2401	360	1	0,1499	0,260775081	818	D	A	D	A	D	A	D	A
4	N	N-mGe087	1st_telling	67130	67400	270	short	Bh-id	Pointing	0	0	0	1	N-vE034	65952	68353	2401	270	1	0,1125	0,202171471	1178	D	A	D	A	D	A	D	A
4	N	N-mGe088	1st_telling	67400	68450	1050	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE034	65952	68353	2401	953	0,9076	0,3969	0,552303681	1448	D	D	D	D	D	S	D	S
4	N	N-mGe089	1st_telling	68450	69350	900	medium	Bh-id	Beat	1	0	0	0	N-vE035	69087	70238	1151	263	0,2922	0,2285	0,256460263	-637	A	A	A	A	A	A	A	A
4	N	N-mGe090	1st_telling	69350	70700	1350	long	Bh-dif	Beat, Pragmatic	1	1	0	0	N-vE035	69087	70238	1151	888	0,6578	0,7715	0,710115954	263	D	D	D	D	D	D	D	D
4	N	N-mGe091	1st_telling	70700	71880	1180	long	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE036	70533	71918	1385	1180	1	0,852	0,920077973	167	D	A	D	S	D	S	S	S
4	N	N-mGe092	1st_telling	71880	72380	500	short	Bh-dif	Beat	1	0	0	0	N-vE038	72024	74362	2338	356	0,712	0,1523	0,250880902	-144	A	A	A	A	A	A	S	A
4	N	N-mGe093	1st_telling	72380	72650	270	short	Rt	Beat	1	0	0	0	N-vE038	72024	74362	2338	270	1	0,1155	0,207055215	356	D	A	D	A	D	A	D	A
4	N	N-mGe094	1st_telling	72650	73140	490	short	Rt	Beat	1	0	0	0	N-vE038	72024	74362	2338	490	1	0,2096	0,346534654	626	D	A	D	A	D	A	D	A
4	N	N-mGe095	1st_telling	73140	73690	550	short	Rt	Beat	1	0	0	0	N-vE038	72024	74362	2338	550	1	0,2352	0,380886427	1116	D	A	D	A	D	A	D	A
4	N	N-mGe096	1st_telling	73690	74170	480	short	Rt	Beat	1	0	0	0	N-vE038	72024	74362	2338	480	1	0,2053	0,34066714	1666	D	A	D	A	D	A	D	S
4	N	N-mGe097	1st_telling	74170	74710	540	short	Rt	Beat	1	0	0	0	N-vE039	74362	75661	1299	348	0,6444	0,2679	0,378466558	-192	A	A	A	A	A	A	S	A
4	N	N-mGe098	1st_telling	74710	75050	340	short	Rt	Beat	1	0	0	0	N-vE039	74362	75661	1299	340	1	0,2617	0,414887127	348	D	A	D	A	D	A	D	A
4	N	N-mGe099	1st_telling	75050	75450	400	short	Rt	Other, Pragmatic	0	1	0	0	N-vE039	74362	75661	1299	400	1	0,3079	0,470865215	688	D	A	D	A	D	A	D	A
4	N	N-mGe100	1st_telling	75450	76410	960	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE040	75890	77352	1462	520	0,5417	0,3557	0,429397193	-440	A	A	A	A	A	A	A	A
4	N	N-mGe101	1st_telling	76410	76670	260	short	Rt	Other, Pragmatic	0	1	0	0	N-vE040	75890	77352	1462	260	1	0,1778	0,301974448	520	D	A	D	A	D	A	D	A
4	N	N-mGe102	1st_telling	76670	77300	630	medium	Bh-dif	Depictive	0	0	1	0	N-vE040	75890	77352	1462	630	1	0,4309	0,602294455	780	D	A	D	A	D	S	D	S
4	N	N-mGe103	1st_telling	77300	77580	280	short	Bh-sym	Depictive	0	0	1	0	N-vE041	77352	77778	426	228	0,8143	0,5352	0,645892351	-52	A	A	A	A	S	A	S	S
4	N	N-mGe104	1st_telling	77580	79020	1440	long	Bh-sym	Depictive	0	0	1	0	N-vE042	77778	78774	996	996	0,6917	1	0,81773399	-198	A	D	A	D	A	D	S	D
4	N	N-mGe105	1st_telling	79020	79510	490	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE043	79082	79421	339	339	0,6918	1	0,817852835	-62	A	D	A	D	S	S	S	S
4	N	N-mGe106	1st_telling	79510	79910	400	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE044	79421	79942	521	400	1	0,7678	0,868621064	89	D	A	D	S	S	S	S	S
4	N	N-mGe107	1st_telling	79910	80280	370	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE045	79942	81569	1627	338	0,9135	0,2077	0,338507762	-32	A	A	S	A	S	A	S	A
4	N	N-mGe108	1st_telling	80280	80840	560	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE045	79942	81569	1627	560	1	0,3442	0,512117056	338	D	A	D	A	D	A	D	A
4	N	N-mGe109	1st_telling	80840	81690	850	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE045	79942	81569	1627	729	0,8576	0,4481	0,588615261	898	D	D	D	D	D	D	D	S
4	N	N-mGe110	1st_telling	81690	82150	460	short	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE046	82062	84532	2470	88	0,1913	0,0356	0,06006826	-372	A	A	A	A	A	A	A	A
4	N	N-mGe111	1st_telling	82150	82970	820	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE046	82062	84532	2470	820	1	0,332	0,498480243	88	D	A	D	A	S	A	S	A
4	N	N-mGe112	1st_telling	82970	84230	1260	long	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE046	82062	84532	2470	1260	1	0,5101	0,675603217	908	D	A	D	A	D	A	D	A
4	N	N-mGe113	1st_telling	84230	85820	1590	long	Rt	Other, Pragmatic	0	1	0	0	N-vE047	84532	85558	1026	1026	0,6453	1	0,78440367	-302	A	D	A	D	A	D	A	D
4	N	N-mGe114	1st_telling	85820	86320	500	short	Bh-id	Beat	1	0	0	0	N-vE048	85912	86752	840	408	0,816	0,4857	0,608955224	-92	A	A	A	A	S	A	S	A
4	N	N-mGe115	1st_telling	86320	87640	1320	long	Rt	Depictive	0	0	1	0	N-vE049	86752	87552	800	800	0,6061	1	0,754716981	-432	A	D	A	D	A	S	A	S
4	N	N-mGe116	1st_telling	87640	87990	350	short	Rt	Other, Pragmatic	0	1	0	0	N-vE050	87552	88809	1257	350	1	0,2784	0,435594275	88	D	A	D	A	S	A	S	A
4	N	N-mGe117	1st_telling	87990	88840	850	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE050	87552	88809	1257	819	0,9635	0,6516	0,777408638	438	D	D	D	S	D	S	D	S
4	N	N-mGe118	1st_telling	90080	91030	950	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE052	89882	91289	1407	950	1	0,6752	0,806109461	198	D	A	D	A	D	A	S	A
4	N	N-mGe119	1st_telling	91030	91660	630	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE053	91289	92502	1213	371	0,5889	0,3059	0,40260445	-259	A	A	A	A	A	A	A	A
4	N	N-mGe120	1st_telling	91660	91950	290	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE053	91289	92502	1213	290	1	0,2391	0,385894877	371	D	A	D	A	D	A	D	A
4	N	N-mGe121	1st_telling	91950	92310	360	short	Rt	Other, Pragmatic	0	1	0	0	N-vE053	91289	92502	1213	360	1	0,2968	0,457724094	661	D	A	D	A	D	A	D	S
4	N	N-mGe122	1st_telling	92310	92570	260	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE053	91289	92502	1213	192	0,7385	0,1583	0,260692464	1021	D	D	D	D	D	S	D	S
4	N	N-mGe123	1st_telling	92570	92810	240	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE054	92502	93892	1390	240	1	0,1727	0,294478528	68	D	A	D	A	S	A	S	A
4	N	N-mGe124	1st_telling	92810	93770	960	medium	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE054	92502	93892	1390	960	1	0,6906	0,817021277	308	D	A	D	A	D	A	D	S
4	N	N-mGe125	1st_telling	93770	94150	380	short	Lt	Other, Pragmatic	0	1	0	0	N-vE055	93892	95843	1951	258	0,6789	0,1322	0,221364222	-122	A	A	A	A	A	A	S	A
4	N	N-mGe126	1st_telling	94150	94610	460	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE055	93892	95843	1951	460	1	0,2358	0,381584405	258	D	A	D	A	D	A	D	A
4	N	N-mGe127	1st_telling	94610	95000	390	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE055	93892	95843	1951	390	1	0,1999	0,333190944	718	D	A	D	A	D	A	D	A
4	N	N-mGe128	1st_telling	95000	95630	630	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE055	93892	95843	1951	630	1	0,3229	0,488182875	1108	D	A	D	A	D	A	D	A
4	N	N-mGe129	1st_telling	99730	101440	1710	long	Lt	Pointing	0	0	0	1	N-vE058	99248	101524	2276	1710	1	0,7513	0,858003011	482	D	A	D	A	D	S	D	S
4	N	N-mGe130	1st_telling	101440	102620	1180	long	Lt	Pointing, Pragmatic	0	1	0	1	N-vE060	101974	102794	820	646	0,5475	0,7878	0,646	-534	A	A	A	A	A	A	A	S
4	N	N-mGe131	1st_telling	103570	104290	720	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE062	104077	105024	947	213	0,2958	0,2249	0,25554889	-507	A	A	A	A	A	A	A	A
4	N	N-mGe132	1st_telling	104290	104850	560	medium	Lt	Beat, Pragmatic	1	1	0	0	N-vE062	104077	105024	947	560	1	0,5913	0,743198407	213	D	A	D	A	D	A	D	S
4	N	N-mGe133	1st_telling	104850	105830	980	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE063	105024	106368	1344	806	0,8224	0,5997	0,69363167	-174	A	A	A	A	A	A	S	A
4	N	N-mGe134	1st_telling	105830	106360	530	short	Lt	Other, Pragmatic	0	1	0	0	N-vE063	105024	106368	1344	530	1	0,3943	0,565635005	806	D	A	D	S	D	S	D	S
4	N	N-mGe135	1st_telling	106360	107280	920	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE064	106368	107354	986	912	0,9913	0,9249	0,956977964	-8	A	A	S	A	S	S	S	S
4	N	N-mGe136	1st_telling	107280	108760	1480	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE065	107354	108554	1200	1200	0,8108	1	0,895522388	-74	A	D	A	D	S	D	S	D
4	N	N-mGe137	1st_telling	108760	109260	500	short	Bh-sym	Depictive	0	0	1	0	N-vE066	108554	109512	958	500	1	0,5219	0,685871056	206	D	A	D	A	D	A	D	A
4	N	N-mGe138	1st_telling	109260	112310	3050	long	Rt	Depictive	0	0	1	0	N-vE067	109512	111480	1968	1968	0,6452	1	0,784376246	-252	A	D	A	D	A	D	A	D
4	N	N-mGe139	1st_telling	112310	113160	850	medium	Rt	Pointing	0	0	0	1	N-vE068	112516	114164	1648	644	0,7576	0,3908	0,51561249	-206	A	A	A	A	A	A	A	A
4	N	N-mGe140	1st_telling	113160	113580	420	short	Rt	Pointing	0	0	0	1	N-vE068	112516	114164	1648	420	1	0,2549	0,406189555	644	D	A	D	A	D	A	D	A
4	N	N-mGe141	1st_telling	113580	114010	430	short	Rt	Beat	1	0	0	0	N-vE068	112516	114164	1648	430	1	0,2609	0,41385948	1064	D	A	D	A	D	A	D	S
4	N	N-mGe142	1st_telling	114010	114870	860	medium	Rt	Beat, Pragmatic	1	1	0	0	N-vE069	114464	115894	1430	406	0,4721	0,2839	0,354585153	-454	A	A	A	A	A	A	A	A
4	N	N-mGe143	1st_telling	114870	115390	520	short	Rt	Pointing, Pragmatic	0	1	0	1	N-vE069	114464	115894	1430	520	1	0,3636	0,533333334	406	D	A	D	A	D	A	D	A
4	N	N-mGe144	1st_telling	115390	116190	800	medium	Rt	Beat	1	0	0	0	N-vE069	114464	115894	1430	504	0,63	0,3524	0,452017937	926	D	D	D	D	D	D	D	D
4	N	N-mGe145	1st_telling	116190	117160	970	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE070	115894	117264	1370	970	1	0,708	0,829059829	296	D	A	D	A	D	A	D	S
4	N	N-mGe146	1st_telling	117160	117660	500	short	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE070	115894	117264	1370	104	0,208	0,0759	0,111229947	1266	D	D	D	D	D	D	D	D
4	N	N-mGe147	1st_telling	117660	118290	630	medium	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE071	117844	119684	1840	446	0,7079	0,2424	0,361133604	-184	A	A	A	A	A	A	S	A
4	N	N-mGe148	1st_telling	118290	120010	1720	long	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE071	117844	119684	1840	1394	0,8105	0,7576	0,783146068	446	D	D	D	D	D	D	D	D
4	N	N-mGe149	1st_telling	121110	124480	3370	long	Lt	Other, Pragmatic	0	1	0	0	N-vE074	122378	123658	1280	1280	0,3798	1	0,550537634	-1268	A	D	A	D	A	D	A	D
4	N	N-mGe150	1st_telling	124480	125820	1340	long	Bh-sym	Depictive	0	0	1	0	N-vE075	124420	126894	2474	1340	1	0,5416	0,702674358	60	D	A	D	A	S	A	S	A
4	N	N-mGe151	1st_telling	125820	126370	550	short	Bh-dif	Depictive	0	0	1	0	N-vE075	124420	126894	2474	550	1	0,2223	0,363756614	1400	D	A	D	A	D	A	D	A
4	N	N-mGe152	1st_telling	126370	126700	330	short	Bh-sym	Depictive	0	0	1	0	N-vE075	124420	126894	2474	330	1	0,1334	0,235378031	1950	D	A	D	A	D	A	D	S
4	N	N-mGe153	1st_telling	126700	128600	1900	long	Bh-dif	Depictive	0	0	1	0	N-vE076	126894	128274	1380	1380	0,7263	1	0,841463414	-194	A	D	A	D	A	D	S	D
4	N	N-mGe154	1st_telling	128600	129300	700	medium	Lt	Depictive	0	0	1	0	N-vE077	128582	129983	1401	700	1	0,4996	0,666349357	18	D	A	S	A	S	A	S	A
4	N	N-mGe155	1st_telling	129300	130120	820	medium	Lt	Depictive	0	0	1	0	N-vE077	128582	129983	1401	683	0,8329	0,4875	0,615038271	718	D	D	D	D	D	D	D	S
4	N	N-mGe156	1st_telling	130120	130590	470	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE078	130489	131454	965	101	0,2149	0,1047	0,140766551	-369	A	A	A	A	A	A	A	A
4	N	N-mGe157	1st_telling	130590	130970	380	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE078	130489	131454	965	380	1	0,3938	0,565055762	101	D	A	D	A	D	A	S	A
4	N	N-mGe158	1st_telling	130970	131430	460	short	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE078	130489	131454	965	460	1	0,4767	0,645614035	481	D	A	D	S	D	S	D	S
4	N	N-mGe159	1st_telling	131430	131920	490	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE079	131454	133383	1929	466	0,951	0,2416	0,385283175	-24	A	A	S	A	S	A	S	A
4	N	N-mGe160	1st_telling	131920	132230	310	short	Lt	Pointing, Pragmatic	0	1	0	1	N-vE079	131454	133383	1929	310	1	0,1607	0,276909335	466	D	A	D	A	D	A	D	A
4	N	N-mGe161	1st_telling	132230	132720	490	short	Lt	Depictive	0	0	1	0	N-vE079	131454	133383	1929	490	1	0,254	0,405126085	776	D	A	D	A	D	A	D	A
4	N	N-mGe162	1st_telling	132720	133130	410	short	Lt	Depictive	0	0	1	0	N-vE079	131454	133383	1929	410	1	0,2125	0,35057717	1266	D	A	D	A	D	A	D	A
4	N	N-mGe163	1st_telling	133130	133470	340	short	Bh-sym	Depictive	0	0	1	0	N-vE079	131454	133383	1929	253	0,7441	0,1312	0,223005729	1676	D	D	D	D	D	S	D	S
4	N	N-mGe164	1st_telling	133470	133880	410	short	Bh-sym	Depictive	0	0	1	0	N-vE080	133383	134924	1541	410	1	0,2661	0,420297284	87	D	A	D	A	S	A	S	A
4	N	N-mGe165	1st_telling	133880	134310	430	short	Bh-sym	Depictive	0	0	1	0	N-vE080	133383	134924	1541	430	1	0,279	0,436326738	497	D	A	D	A	D	A	D	A
4	N	N-mGe166	1st_telling	134310	134630	320	short	Lt	Depictive	0	0	1	0	N-vE080	133383	134924	1541	320	1	0,2077	0,343901129	927	D	A	D	A	D	A	D	A
4	N	N-mGe167	1st_telling	134630	135030	400	short	Bh-sym	Depictive	0	0	1	0	N-vE080	133383	134924	1541	294	0,735	0,1908	0,302936631	1247	D	D	D	D	D	D	D	S
