record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	pragmatic	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_html	edu_illoc_phas	edu_main_acc	edu_words_num	LeftDiff	RightDiff	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	N	N-mGe006	1st_telling	4090	4560	470	Bh-sym	Other	 Pragmatic	P S	S Rebound	0,70412	N-vE003	0	3741	4606	865	\Сн<u>я</u>т примерно.	Period	F	2	349	-46	D	A	D	S	D	S	D	S
4	N	N-mGe007	1st_telling	4560	5670	1110	Bh-dif	Other	 Pragmatic	P S R	S Rebound, R Rebound	0,60025	N-vE004	0	4774	5250	476	/Год<u>а</u>х.	Period	R	1	-214	420	A	D	A	D	A	D	A	D
4	N	N-mGe008	1st_telling	6460	7000	540	Bh-sym	Depictive		P S		0,35785	N-vE005	0	6013	8491	2478	(? 0.06) (? 0.53) Мы видим?м сельский /–пейз<u>а</u>ж,,,	Dots-nf	RL	4	447	-1491	D	A	D	A	D	A	D	A
4	N	N-mGe009	1st_telling	7000	7870	870	Bh-sym	Depictive		S	Multi-S, Repeat	0,51971	N-vE005	0	6013	8491	2478	(? 0.06) (? 0.53) Мы видим?м сельский /–пейз<u>а</u>ж,,,	Dots-nf	RL	4	987	-621	D	A	D	A	D	A	D	A
4	N	N-mGe010	1st_telling	7870	8480	610	Bh-sym	Depictive		S	Multi-S, Repeat	0,39508	N-vE005	0	6013	8491	2478	(? 0.06) (? 0.53) Мы видим?м сельский /–пейз<u>а</u>ж,,,	Dots-nf	RL	4	1857	-11	D	A	D	S	D	S	D	S
4	N	N-mGe011	1st_telling	8480	8900	420	Lt	Beat	 Pragmatic	S		0,46329	N-vE006	0	8594	9495	901	сельская /–м<u>е</u>стность,,,	Dots-nf	RL	2	-114	-595	A	A	A	A	A	A	S	A
4	N	N-mGe012	1st_telling	8900	9300	400	Bh-dif	Depictive	 Pragmatic	S		0,61491	N-vE006	0	8594	9495	901	сельская /–м<u>е</u>стность,,,	Dots-nf	RL	2	306	-195	D	A	D	A	D	A	D	S
4	N	N-mGe013	1st_telling	9300	9760	460	Bh-sym	Depictive	 Pragmatic	P S		0,54696	N-vE007	0	9495	10004	509	/–дор<u>о</u>га,,,	Dots-nf	RL	1	-195	-244	A	A	A	A	A	A	S	A
4	N	N-mGe014	1st_telling	9760	10850	1090	Lt	Beat		P S	Multi-Rebound	0,86283	N-vE008	0	10004	10875	871	–?дер<u>е</u>вья<sup>?</sup>, ??	Comma, Interrupt	Lr	1	-244	-25	A	A	A	S	A	S	A	S
4	N	N-mGe015	1st_telling	10850	12280	1430	Bh-sym	Other	 Pragmatic	P H S		0,14028	N-vE009	0	12012	14403	2391	Ты ещё пока ничего не \м<u>о</u>жешь /комментировать.	Period	F	7	-1162	-2123	A	A	A	A	A	A	A	A
4	N	N-mGe016	1st_telling	12280	13220	940	Bh-sym	Other	 Pragmatic	P S H	Rt H Overlap	0,5644	N-vE009	0	12012	14403	2391	Ты ещё пока ничего не \м<u>о</u>жешь /комментировать.	Period	F	7	268	-1183	D	A	D	A	D	A	D	A
4	N	N-mGe017	1st_telling	13220	14000	780	Bh-sym	Other	 Pragmatic	P S R	Lt H Overlap, Repeat	0,49196	N-vE009	0	12012	14403	2391	Ты ещё пока ничего не \м<u>о</u>жешь /комментировать.	Period	F	7	1208	-403	D	A	D	A	D	A	D	A
4	N	N-mGe018	1st_telling	14000	15390	1390	Bh-id	Other	 Pragmatic	P S	S Rebound	0,21317	N-vE009	0	12012	14403	2391	Ты ещё пока ничего не \м<u>о</u>жешь /комментировать.	Period	F	7	1988	987	D	D	D	D	D	D	D	D
4	N	N-mGe019	1st_telling	15390	16610	1220	Bh-id	Other	 Pragmatic	P S				0																	
4	N	N-mGe020	1st_telling	16610	17580	970	Bh-sym	Other	 Pragmatic	P H S		0,1734	N-vE010	0	17389	18622	1233	/Человек собирает \гр<u>у</u>ши.	Period	F	3	-779	-1042	A	A	A	A	A	A	A	A
4	N	N-mGe021	1st_telling	17580	18030	450	Bh-sym	Other	 Pragmatic	P S	Repeat	0,53476	N-vE010	0	17389	18622	1233	/Человек собирает \гр<u>у</u>ши.	Period	F	3	191	-592	D	A	D	A	D	A	S	A
4	N	N-mGe022	1st_telling	18030	18680	650	Bh-sym	Other	 Pragmatic	S R	Multi-S, S Rebound, Repeat	0,62878	N-vE010	0	17389	18622	1233	/Человек собирает \гр<u>у</u>ши.	Period	F	3	641	58	D	D	D	D	D	S	D	S
4	N	N-mGe023	1st_telling	18680	19390	710	Bh-sym	Other	 Pragmatic	P S		0,8875	N-vE011	0	18622	19512	890	Какой-то \ф<u>е</u>рмер.	Period	F	2	58	-122	D	A	D	A	S	A	S	S
4	N	N-mGe024	1st_telling	19390	19940	550	Bh-sym	Beat	 Pragmatic	S	Multi-S, Repeat	0,51566	N-vE012	0	19512	20622	1110	\Мужч<u>и</u>на \/такой<sup>?</sup>.	Period	F	2	-122	-682	A	A	A	A	A	A	S	A
4	N	N-mGe025	1st_telling	19940	20920	980	Bh-sym	Other	 Pragmatic	S H	Multi-S	0,65263	N-vE012	0	19512	20622	1110	\Мужч<u>и</u>на \/такой<sup>?</sup>.	Period	F	2	428	298	D	D	D	D	D	D	D	D
4	N	N-mGe026	1st_telling	20920	21330	410	Bh-sym	Other	 Pragmatic	S	Lt H Overlap	0,15377	N-vE013	0	21182	22697	1515	Похож на Дмитрия \Б<u>ы</u>кова чуть-чуть,	Comma	F	5	-262	-1367	A	A	A	A	A	A	A	A
4	N	N-mGe027	1st_telling	21330	21760	430	Lt	Other	 Pragmatic	P S		0,44216	N-vE013	0	21182	22697	1515	Похож на Дмитрия \Б<u>ы</u>кова чуть-чуть,	Comma	F	5	148	-937	D	A	D	A	D	A	S	A
4	N	N-mGe028	1st_telling	21760	22080	320	Bh-dif	Other	 Pragmatic	S		0,34877	N-vE013	0	21182	22697	1515	Похож на Дмитрия \Б<u>ы</u>кова чуть-чуть,	Comma	F	5	578	-617	D	A	D	A	D	A	D	A
4	N	N-mGe029	1st_telling	22080	22660	580	Bh-dif	Pointing	 Pragmatic	P S	Multi-S, Rt P Overlap	0,5537	N-vE013	0	21182	22697	1515	Похож на Дмитрия \Б<u>ы</u>кова чуть-чуть,	Comma	F	5	898	-37	D	A	D	S	D	S	D	S
4	N	N-mGe030	1st_telling	22660	23570	910	Bh-sym	Pointing	 Pragmatic	S	Repeat, Multi-S	0,9127	N-vE014	0	22697	23700	1003	такой /–т<u>о</u>лстый,,,	Dots-nf	RL	2	-37	-130	A	A	S	A	S	A	S	S
4	N	N-mGe031	1st_telling	23570	24510	940	Bh-sym	Pointing	 Pragmatic	S	Multi-S, Rebound, Repeat	0,83851	N-vE015	0	23700	24692	992	/–краснол<u>и</u>цый,,,	Dots-nf	RL	1	-130	-182	A	A	A	A	A	A	S	S
4	N	N-mGe032	1st_telling	24510	25880	1370	Bh-sym	Depictive		P S R	S Rebound, R Rebound	0,71362	N-vE016	1	24882	25642	760	в /–ф<u>а?а</u>ртуке,,,	Dots-nf	RL	2	-372	238	A	D	A	D	A	D	A	D
4	N	N-mGe033	1st_telling	25880	27440	1560	Bh-dif	Other	 Pragmatic	P S R		0,72558	N-vE017	0	25642	28382	2740	у него (? 0.29) на шее красный \плат<u>о</u>к ?завязан,	Comma	F	7	238	-942	D	A	D	A	D	A	D	A
4	N	N-mGe034	1st_telling	27440	28160	720	Bh-sym	Depictive		P S		0,41618	N-vE017	1	25642	28382	2740	у него (? 0.29) на шее красный \плат<u>о</u>к ?завязан,	Comma	F	7	1798	-222	D	A	D	A	D	A	D	A
4	N	N-mGe035	1st_telling	28160	29200	1040	Bh-sym	Depictive		S R	Multi-S, Long R, Repeat	0,11746	N-vE017	0	25642	28382	2740	у него (? 0.29) на шее красный \плат<u>о</u>к ?завязан,	Comma	F	7	2518	818	D	D	D	D	D	D	D	D
4	N	N-mGe036	1st_telling	30340	30580	240	Bh-id	Beat	 Pragmatic	S		0,28986	N-vE018	0	29386	30802	1416	(? 0.09) (? 0.39) он собирает /гр<u>у</u>ши,	Comma	R	3	954	-222	D	A	D	A	D	A	D	A
4	N	N-mGe037	1st_telling	30580	31190	610	Bh-sym	Depictive	 Pragmatic	P S		0,3576	N-vE019	1	30802	32362	1560	/\груши?и<sup>?</sup> (? 0.10) (? 0.10) /больш<u>и</u>е,	Comma	R	2	-222	-1172	A	A	A	A	A	A	A	A
4	N	N-mGe038	1st_telling	31190	32280	1090	Bh-id	Depictive	 Pragmatic	S	Lt P Overlap, Repeat	0,82264	N-vE019	0	30802	32362	1560	/\груши?и<sup>?</sup> (? 0.10) (? 0.10) /больш<u>и</u>е,	Comma	R	2	388	-82	D	A	D	A	D	S	D	S
4	N	N-mGe039	1st_telling	32280	33130	850	Bh-dif	Depictive	 Pragmatic	P S	Multi-S, Repeat	0,9375	N-vE020	0	32362	33112	750	/?зел<u>ё</u>ные,,,	Dots-nf	Rl	1	-82	18	A	D	A	S	S	S	S	S
4	N	N-mGe040	1st_telling	33130	33410	280	Bh-sym	Other	 Pragmatic	P S		0,24724	N-vE021	0	33112	35097	1985	на /вид совершенно \твердок<u>а</u>менные<sup>?</sup>.	Period	F	4	18	-1687	D	A	S	A	S	A	S	A
4	N	N-mGe041	1st_telling	33410	33710	300	Bh-sym	Other	 Pragmatic	P S		0,26258	N-vE021	0	33112	35097	1985	на /вид совершенно \твердок<u>а</u>менные<sup>?</sup>.	Period	F	4	298	-1387	D	A	D	A	D	A	D	A
4	N	N-mGe042	1st_telling	33710	33970	260	Bh-sym	Other	 Pragmatic	S		0,23163	N-vE021	0	33112	35097	1985	на /вид совершенно \твердок<u>а</u>менные<sup>?</sup>.	Period	F	4	598	-1127	D	A	D	A	D	A	D	A
4	N	N-mGe043	1st_telling	33970	35070	1100	Bh-sym	Depictive	 Pragmatic	P S R	Long R	0,71313	N-vE021	0	33112	35097	1985	на /вид совершенно \твердок<u>а</u>менные<sup>?</sup>.	Period	F	4	858	-27	D	A	D	S	D	S	D	S
4	N	N-mGe044	1st_telling	35070	35980	910	Lt	Depictive		P S	Rt R Overlap	0,22527	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	-303	-3872	A	A	A	A	A	A	A	A
4	N	N-mGe045	1st_telling	35980	36580	600	Lt	Depictive		S	Repeat, Multi-S	0,23627	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	607	-3272	D	A	D	A	D	A	D	A
4	N	N-mGe046	1st_telling	36580	37100	520	Lt	Depictive		S	Repeat	0,20804	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	1207	-2752	D	A	D	A	D	A	D	A
4	N	N-mGe047	1st_telling	37100	37630	530	Lt	Depictive		P S		0,21162	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	1727	-2222	D	A	D	A	D	A	D	A
4	N	N-mGe048	1st_telling	37630	38290	660	Lt	Depictive	 Pragmatic	P-S	Rt P Overlap	0,25686	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	2257	-1562	D	A	D	A	D	A	D	A
4	N	N-mGe049	1st_telling	38290	38680	390	Rt	Depictive		S	Lt H Overlap	0,1602	N-vE022	1	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	2917	-1172	D	A	D	A	D	A	D	A
4	N	N-mGe050	1st_telling	38680	38960	280	Lt	Other	 Pragmatic	S	Rt H Overlap	0,11767	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	3307	-892	D	A	D	A	D	A	D	A
4	N	N-mGe051	1st_telling	38960	39940	980	Bh-dif	Depictive		P S H		0,3268	N-vE022	0	35373	39852	4479	Он их со сь= || достаточно с<u>?сь</u>= || (? 0.39) с таким большим \ус<u>и</u>лием срывает {sm 0.12} с –?в<u>е</u>ток,	Comma	F, lR	13	3587	88	D	D	D	D	D	S	D	S
4	N	N-mGe052	1st_telling	40230	41900	1670	Bh-sym	Depictive		P S H R	R Rebound	0,89311	N-vE023	1	40467	42006	1539	складывает себе в \?ф<u>а</u>ртук,	Comma	Fr	4	-237	-106	A	A	A	A	A	A	A	S
4	N	N-mGe053	1st_telling	43880	44390	510	Lt	Depictive		P S	Rt P Overlap	0,33597	N-vE024	1	43109	45635	2526	(? 0.29) после чего спускается по \?л<u>е</u>сенке<sup>?</sup>,	Comma	Fr	5	771	-1245	D	A	D	A	D	A	D	A
4	N	N-mGe054	1st_telling	44390	44730	340	Rt	Depictive		P S	Lt P Overlap	0,23726	N-vE024	0	43109	45635	2526	(? 0.29) после чего спускается по \?л<u>е</u>сенке<sup>?</sup>,	Comma	Fr	5	1281	-905	D	A	D	A	D	A	D	A
4	N	N-mGe055	1st_telling	44730	45090	360	Lt	Depictive		P S	Rt P Overlap	0,24948	N-vE024	0	43109	45635	2526	(? 0.29) после чего спускается по \?л<u>е</u>сенке<sup>?</sup>,	Comma	Fr	5	1621	-545	D	A	D	A	D	A	D	A
4	N	N-mGe056	1st_telling	45090	45580	490	Rt	Depictive		P S-R		0,32493	N-vE024	0	43109	45635	2526	(? 0.29) после чего спускается по \?л<u>е</u>сенке<sup>?</sup>,	Comma	Fr	5	1981	-55	D	A	D	A	D	S	D	S
4	N	N-mGe057	1st_telling	46160	48140	1980	Bh-id	Depictive	 Pragmatic	P S R		0,72749	N-vE025	1	46338	49312	2974	/–и?и (? 0.64) /вываливает груши в \корз<u>и</u>ны.	Period	F	5	-178	-1172	A	A	A	A	A	A	S	A
4	N	N-mGe058	1st_telling	48140	48590	450	Bh-id	Depictive	 Pragmatic	S		0,26285	N-vE025	0	46338	49312	2974	/–и?и (? 0.64) /вываливает груши в \корз<u>и</u>ны.	Period	F	5	1802	-722	D	A	D	A	D	A	D	A
4	N	N-mGe059	1st_telling	48590	49100	510	Bh-id	Depictive	 Pragmatic	P S		0,29277	N-vE025	0	46338	49312	2974	/–и?и (? 0.64) /вываливает груши в \корз<u>и</u>ны.	Period	F	5	2252	-212	D	A	D	A	D	A	D	A
4	N	N-mGe060	1st_telling	49100	49560	460	Bh-id	Depictive	 Pragmatic	S		0,42034	N-vE026	0	49312	50032	720	\Сто<u>я</u>щие там,	Comma	F	2	-212	-472	A	A	A	A	A	A	A	A
4	N	N-mGe061	1st_telling	49560	50230	670	Bh-dif	Other	 Pragmatic	P S	Lt H Overlap	0,67914	N-vE026	0	49312	50032	720	\Сто<u>я</u>щие там,	Comma	F	2	248	198	D	D	D	D	D	D	D	S
4	N	N-mGe062	1st_telling	50230	51000	770	Rt	Pointing		P S	Multi-S	0,43626	N-vE027	0	50032	52792	2760	там уже \стоят (0.13) (? 0.26) \парочка корзин /п<u>о</u>лных,	Comma	R	6	198	-1792	D	A	D	A	D	A	S	A
4	N	N-mGe063	1st_telling	51000	51620	620	Rt	Pointing	 Pragmatic	S	Multi-S	0,36686	N-vE027	0	50032	52792	2760	там уже \стоят (0.13) (? 0.26) \парочка корзин /п<u>о</u>лных,	Comma	R	6	968	-1172	D	A	D	A	D	A	D	A
4	N	N-mGe064	1st_telling	51620	52010	390	Rt	Pointing		P S		0,24762	N-vE027	0	50032	52792	2760	там уже \стоят (0.13) (? 0.26) \парочка корзин /п<u>о</u>лных,	Comma	R	6	1588	-782	D	A	D	A	D	A	D	A
4	N	N-mGe065	1st_telling	52010	52970	960	Rt	Pointing		P S H	Repeat	0,42043	N-vE027	0	50032	52792	2760	там уже \стоят (0.13) (? 0.26) \парочка корзин /п<u>о</u>лных,	Comma	R	6	1978	178	D	D	D	D	D	D	D	S
4	N	N-mGe066	1st_telling	52970	53560	590	Rt	Beat		P S	S Rebound, Repeat	0,21871	N-vE028	0	53366	54550	1184	он заполняет /ещ<u>ё</u> ?одну,,,	Dots-nf	R	4	-396	-990	A	A	A	A	A	A	A	A
4	N	N-mGe067	1st_telling	53560	53900	340	Lt	Other	 Pragmatic	P S	Rt P Overlap	0,44619	N-vE028	0	53366	54550	1184	он заполняет /ещ<u>ё</u> ?одну,,,	Dots-nf	R	4	194	-650	D	A	D	A	D	A	S	A
4	N	N-mGe068	1st_telling	53900	54470	570	Bh-dif	Pointing	 Pragmatic	P S	Multi-S, Lt S Overlap	0,64994	N-vE028	0	53366	54550	1184	он заполняет /ещ<u>ё</u> ?одну,,,	Dots-nf	R	4	534	-80	D	A	D	A	D	S	D	S
4	N	N-mGe069	1st_telling	54470	55160	690	Rt	Pointing		P S		0,26894	N-vE029	0	54908	56092	1184	груши в неё /–с<u>ы</u>пятся?а,	Comma	RL	4	-438	-932	A	A	A	A	A	A	A	A
4	N	N-mGe070	1st_telling	55160	56200	1040	Rt	Pointing	 Pragmatic	P S H	S Rebound	0,83813	N-vE029	0	54908	56092	1184	груши в неё /–с<u>ы</u>пятся?а,	Comma	RL	4	252	108	D	D	D	D	D	D	D	S
4	N	N-mGe071	1st_telling	56200	56690	490	Rt	Depictive		P-S		0,49147	N-vE030	0	56092	57596	1504	с \таким?<u>м</u> || {sw 0.34} /гр<u>о</u>хотом,	Comma	F, R	3	108	-906	D	A	D	A	D	A	S	A
4	N	N-mGe072	1st_telling	57700	57920	220	Rt	Depictive		S		0,26269	N-vE031	0	57596	59051	1455	(как будто это –снар<u>я</u>ды<sup>?</sup>,)	Comma	L	4	104	-1131	D	A	D	A	D	A	S	A
4	N	N-mGe073	1st_telling	57920	58120	200	Rt	Depictive		S		0,24169	N-vE031	0	57596	59051	1455	(как будто это –снар<u>я</u>ды<sup>?</sup>,)	Comma	L	4	324	-931	D	A	D	A	D	A	D	A
4	N	N-mGe074	1st_telling	58120	58320	200	Rt	Depictive		S		0,24169	N-vE031	0	57596	59051	1455	(как будто это –снар<u>я</u>ды<sup>?</sup>,)	Comma	L	4	524	-731	D	A	D	A	D	A	D	A
4	N	N-mGe075	1st_telling	58320	59500	1180	Rt	Depictive		P S R	Multi-Rebound, R Rebound	0,55484	N-vE031	0	57596	59051	1455	(как будто это –снар<u>я</u>ды<sup>?</sup>,)	Comma	L	4	724	449	D	D	D	D	D	D	D	D
4	N	N-mGe076	1st_telling	60700	61580	880	Bh-sym	Depictive		P S		0,40164	N-vE032	0	60060	63562	3502	(?? 0.72) (0.35) {sw 0.67} он (? 0.36) /бер<u>ё</u>т одну из груш,	Comma	R	5	640	-1982	D	A	D	A	D	A	D	A
4	N	N-mGe077	1st_telling	61580	61930	350	Rt	Depictive		S	Lt S Overlap, Lt P Overlap	0,18172	N-vE032	0	60060	63562	3502	(?? 0.72) (0.35) {sw 0.67} он (? 0.36) /бер<u>ё</u>т одну из груш,	Comma	R	5	1520	-1632	D	A	D	A	D	A	D	A
4	N	N-mGe078	1st_telling	61930	62200	270	Bh-sym	Depictive		P S		0,14316	N-vE032	0	60060	63562	3502	(?? 0.72) (0.35) {sw 0.67} он (? 0.36) /бер<u>ё</u>т одну из груш,	Comma	R	5	1870	-1362	D	A	D	A	D	A	D	A
4	N	N-mGe079	1st_telling	62200	62670	470	Bh-sym	Depictive		S S H R		0,23666	N-vE032	0	60060	63562	3502	(?? 0.72) (0.35) {sw 0.67} он (? 0.36) /бер<u>ё</u>т одну из груш,	Comma	R	5	2140	-892	D	A	D	A	D	A	D	A
4	N	N-mGe080	1st_telling	62670	63230	560	Bh-sym	Other	 Pragmatic	S	Lt P Overlap	0,27573	N-vE032	0	60060	63562	3502	(?? 0.72) (0.35) {sw 0.67} он (? 0.36) /бер<u>ё</u>т одну из груш,	Comma	R	5	2610	-332	D	A	D	A	D	A	D	A
4	N	N-mGe081	1st_telling	63230	64080	850	Bh-dif	Depictive		P S		0,34614	N-vE033	1	63562	65705	2143	даже протирает её?о<sup>?</sup> /платк<u>о</u>м,	Comma	R	4	-332	-1625	A	A	A	A	A	A	A	A
4	N	N-mGe082	1st_telling	64080	64570	490	Bh-dif	Depictive		P Hs S R	Repeat	0,3722	N-vE033	1	63562	65705	2143	даже протирает её?о<sup>?</sup> /платк<u>о</u>м,	Comma	R	4	518	-1135	D	A	D	A	D	A	D	A
4	N	N-mGe083	1st_telling	64570	65960	1390	Rt	Depictive		S R	Multi-S	0,64251	N-vE033	1	63562	65705	2143	даже протирает её?о<sup>?</sup> /платк<u>о</u>м,	Comma	R	4	1008	255	D	D	D	D	D	D	D	D
4	N	N-mGe084	1st_telling	65960	66390	430	Bh-sym	Depictive		P-S		0,30378	N-vE034	0	65952	68353	2401	так всё очень не= || делает /нежно и \люб<u>о</u>вно<sup>?</sup>.	Period	F	8	8	-1963	D	A	S	A	S	A	S	A
4	N	N-mGe085	1st_telling	66390	66770	380	Bh-sym	Depictive		P S H		0,27328	N-vE034	0	65952	68353	2401	так всё очень не= || делает /нежно и \люб<u>о</u>вно<sup>?</sup>.	Period	F	8	438	-1583	D	A	D	A	D	A	D	A
4	N	N-mGe086	1st_telling	66770	67130	360	Rt	Beat		S	Lt P Overlap	0,26078	N-vE034	0	65952	68353	2401	так всё очень не= || делает /нежно и \люб<u>о</u>вно<sup>?</sup>.	Period	F	8	818	-1223	D	A	D	A	D	A	D	A
4	N	N-mGe087	1st_telling	67130	67400	270	Bh-id	Pointing		P S		0,20217	N-vE034	0	65952	68353	2401	так всё очень не= || делает /нежно и \люб<u>о</u>вно<sup>?</sup>.	Period	F	8	1178	-953	D	A	D	A	D	A	D	A
4	N	N-mGe088	1st_telling	67400	68450	1050	Bh-dif	Other	 Pragmatic	P S R	Multi-S	0,5523	N-vE034	0	65952	68353	2401	так всё очень не= || делает /нежно и \люб<u>о</u>вно<sup>?</sup>.	Period	F	8	1448	97	D	D	D	D	D	S	D	S
4	N	N-mGe089	1st_telling	68450	69350	900	Bh-id	Beat		P S		0,25646	N-vE035	0	69087	70238	1151	/Поднимается \наз<u>а</u>д.	Period	F	2	-637	-888	A	A	A	A	A	A	A	A
4	N	N-mGe090	1st_telling	69350	70700	1350	Bh-dif	Beat	 Pragmatic	P S R	Repeat	0,71012	N-vE035	0	69087	70238	1151	/Поднимается \наз<u>а</u>д.	Period	F	2	263	462	D	D	D	D	D	D	D	D
4	N	N-mGe091	1st_telling	70700	71880	1180	Bh-sym	Depictive	 Pragmatic	P S H	Multi-S, S Rebound, Rt P Overlap	0,92008	N-vE036	0	70533	71918	1385	Продолжает собирать \?гр<u>у</u>ши<sup>?</sup>, ==	Comma, Fst	Fr	3	167	-38	D	A	D	S	D	S	S	S
4	N	N-mGe092	1st_telling	71880	72380	500	Bh-dif	Beat		P S R		0,34983	N-vE037	0	71918	72024	106	(*\Д<u>а</u>,	Comma	F	1	-38	356	A	D	S	D	S	D	S	D
4	N	N-mGe093	1st_telling	72380	72650	270	Rt	Beat		P S	Lt R Overlap, Repeat	0,20706	N-vE038	0	72024	74362	2338	в /какой-то момент прохо= || (? 0.25) \блеет –/коз<u>а</u>,	Comma	LR	6	356	-1712	D	A	D	A	D	A	D	A
4	N	N-mGe094	1st_telling	72650	73140	490	Rt	Beat		P S	S Rebound, Lt R Overlap, Repeat	0,34653	N-vE038	0	72024	74362	2338	в /какой-то момент прохо= || (? 0.25) \блеет –/коз<u>а</u>,	Comma	LR	6	626	-1222	D	A	D	A	D	A	D	A
4	N	N-mGe095	1st_telling	73140	73690	550	Rt	Beat		P S	Repeat	0,38089	N-vE038	0	72024	74362	2338	в /какой-то момент прохо= || (? 0.25) \блеет –/коз<u>а</u>,	Comma	LR	6	1116	-672	D	A	D	A	D	A	D	A
4	N	N-mGe096	1st_telling	73690	74170	480	Rt	Beat		P S	Repeat, S Rebound	0,34067	N-vE038	0	72024	74362	2338	в /какой-то момент прохо= || (? 0.25) \блеет –/коз<u>а</u>,	Comma	LR	6	1666	-192	D	A	D	A	D	A	D	S
4	N	N-mGe097	1st_telling	74170	74710	540	Rt	Beat		P S	S Rebound	0,37847	N-vE039	0	74362	75661	1299	мы слышим /?бл<u>е</u>яние,	Comma	Rr	3	-192	-951	A	A	A	A	A	A	S	A
4	N	N-mGe098	1st_telling	74710	75050	340	Rt	Beat		P S		0,41489	N-vE039	0	74362	75661	1299	мы слышим /?бл<u>е</u>яние,	Comma	Rr	3	348	-611	D	A	D	A	D	A	D	A
4	N	N-mGe099	1st_telling	75050	75450	400	Rt	Other	 Pragmatic	P S		0,47087	N-vE039	0	74362	75661	1299	мы слышим /?бл<u>е</u>яние,	Comma	Rr	3	688	-211	D	A	D	A	D	A	D	A
4	N	N-mGe100	1st_telling	75450	76410	960	Bh-dif	Other	 Pragmatic	P S H		0,4294	N-vE040	0	75890	77352	1462	(?? 0.58) идёт /челов<u>е</u>к,	Comma	R	2	-440	-942	A	A	A	A	A	A	A	A
4	N	N-mGe101	1st_telling	76410	76670	260	Rt	Other	 Pragmatic	S	Lt H Overlap	0,30197	N-vE040	0	75890	77352	1462	(?? 0.58) идёт /челов<u>е</u>к,	Comma	R	2	520	-682	D	A	D	A	D	A	D	A
4	N	N-mGe102	1st_telling	76670	77300	630	Bh-dif	Depictive		P S	Rt P Overlap	0,60229	N-vE040	0	75890	77352	1462	(?? 0.58) идёт /челов<u>е</u>к,	Comma	R	2	780	-52	D	A	D	A	D	S	D	S
4	N	N-mGe103	1st_telling	77300	77580	280	Bh-sym	Depictive		P S		0,64589	N-vE041	0	77352	77778	426	/ведёт ==	Fst		1	-52	-198	A	A	A	A	S	A	S	S
4	N	N-mGe104	1st_telling	77580	79020	1440	Bh-sym	Depictive		P S	Multi-Rebound	0,81773	N-vE042	1	77778	78774	996	/тащит за собой ==	Fst		3	-198	246	A	D	A	D	A	D	S	D
4	N	N-mGe105	1st_telling	79020	79510	490	Bh-sym	Depictive	 Pragmatic	P S		0,81785	N-vE043	0	79082	79421	339	\д<u>у</u>маю,	Comma	F	1	-62	89	A	D	A	D	S	S	S	S
4	N	N-mGe106	1st_telling	79510	79910	400	Bh-sym	Depictive	 Pragmatic	S	Rt S Overlap, Repeat	0,86862	N-vE044	0	79421	79942	521	что это /коз<u>а</u>,	Comma	R	3	89	-32	D	A	D	S	S	S	S	S
